datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt,min-temp,max-temp,niederschlag,bewoelkung,sonnenstunden
2020.09.22,00:00,23.59,Margareten,2727,2636,5363,12.5,25.6,6.3,51,8.6
2020.09.23,00:00,23.59,Margareten,1783,1687,3470,14.1,20.2,3.1,85,1.1
2020.09.24,00:00,23.59,Margareten,2307,2295,4602,13.4,21.6,10.2,98,4.6
2020.09.25,00:00,23.59,Margareten,830,822,1652,5.5,13.7,27,94,0
2020.09.26,00:00,23.59,Margareten,546,550,1096,6.3,7.7,2.7,98,0
2020.09.27,00:00,23.59,Margareten,1272,1330,2602,5,15.6,0,30,11.4
2020.09.28,00:00,23.59,Margareten,1638,1573,3211,4.9,10.7,0.5,96,0
2020.09.29,00:00,23.59,Margareten,2335,2332,4667,8.7,12.2,0.6,98,0.1
2020.09.30,00:00,23.59,Margareten,2451,2351,4802,8.2,17.8,0,70,6.7
2020.09.01,00:00,23.59,Erhardt,1537,1309,2846,11.9,16.8,1.4,100,0.7
2020.09.02,00:00,23.59,Erhardt,2624,2125,4749,10.8,19.1,0,85,0
2020.09.03,00:00,23.59,Erhardt,3502,2991,6493,11,21.9,0,70,9.3
2020.09.04,00:00,23.59,Erhardt,3583,3112,6695,16.4,26.6,0,71,9.8
2020.09.05,00:00,23.59,Erhardt,3268,2771,6039,15.6,27.7,7.4,68,7.7
2020.09.06,00:00,23.59,Erhardt,1241,1070,2311,13.8,17.9,3.3,96,1
2020.09.07,00:00,23.59,Erhardt,2605,2190,4795,11.3,18.4,0,86,0.8
2020.09.08,00:00,23.59,Erhardt,3855,3505,7360,10.4,21.5,0,30,8.1
2020.09.09,00:00,23.59,Erhardt,4529,4222,8751,10.1,25.2,0,8,12.5
2020.09.10,00:00,23.59,Erhardt,4281,3796,8077,12.9,23.8,0,81,9.4
2020.09.11,00:00,23.59,Erhardt,3906,3462,7368,13.2,23.6,0,55,8.2
2020.09.12,00:00,23.59,Erhardt,3896,3163,7059,12.3,26,0,8,11.8
2020.09.13,00:00,23.59,Erhardt,3620,2968,6588,13,26.8,0,34,11.5
2020.09.14,00:00,23.59,Erhardt,4054,3664,7718,13,27,0,43,12
2020.09.15,00:00,23.59,Erhardt,4668,4192,8860,13.5,28.9,0,10,12
2020.09.16,00:00,23.59,Erhardt,4453,3939,8392,16,27.2,0,48,10.3
2020.09.17,00:00,23.59,Erhardt,3716,3419,7135,14.3,24.7,0,39,8.6
2020.09.18,00:00,23.59,Erhardt,3674,3192,6866,10,20.4,0,29,7.4
2020.09.19,00:00,23.59,Erhardt,3202,2671,5873,7.1,22.7,0,4,11.3
2020.09.20,00:00,23.59,Erhardt,3122,2629,5751,9.7,23.2,0,31,11.4
2020.09.21,00:00,23.59,Erhardt,3705,3383,7088,10.9,24,0,11,11
2020.09.22,00:00,23.59,Erhardt,3791,3432,7223,12.5,25.6,6.3,51,8.6
2020.09.23,00:00,23.59,Erhardt,2158,2009,4167,14.1,20.2,3.1,85,1.1
2020.09.24,00:00,23.59,Erhardt,3117,2822,5939,13.4,21.6,10.2,98,4.6
2020.09.25,00:00,23.59,Erhardt,953,918,1871,5.5,13.7,27,94,0
2020.09.26,00:00,23.59,Erhardt,438,434,872,6.3,7.7,2.7,98,0
2020.09.27,00:00,23.59,Erhardt,2298,2022,4320,5,15.6,0,30,11.4
2020.09.28,00:00,23.59,Erhardt,1841,1872,3713,4.9,10.7,0.5,96,0
2020.09.29,00:00,23.59,Erhardt,3168,3092,6260,8.7,12.2,0.6,98,0.1
2020.09.30,00:00,23.59,Erhardt,3270,3074,6344,8.2,17.8,0,70,6.7
2020.10.01,00:00,23.59,Arnulf,1738,107,1845,6.5,19.4,0,65,8.2
2020.10.02,00:00,23.59,Arnulf,1469,89,1558,9.8,18.4,0,99,0.9
2020.10.03,00:00,23.59,Arnulf,548,37,585,5.1,22.1,2.9,75,2.9
2020.10.04,00:00,23.59,Arnulf,821,37,858,4.7,17.3,0.7,73,6.5
2020.10.05,00:00,23.59,Arnulf,1048,63,1111,9,14.6,4.7,98,1.8
2020.10.06,00:00,23.59,Arnulf,1221,72,1293,9.1,13.6,12.1,98,0.8
2020.10.07,00:00,23.59,Arnulf,1126,69,1195,8.5,13.4,3.9,91,0.9
2020.10.08,00:00,23.59,Arnulf,1592,93,1685,8.7,17.7,0,88,6.5
2020.10.09,00:00,23.59,Arnulf,1573,82,1655,10.1,19,0,99,8.3
2020.10.10,00:00,23.59,Arnulf,374,31,405,7.1,13,8.3,90,0
2020.10.11,00:00,23.59,Arnulf,510,34,544,5.6,9.9,0.4,99,1.3
2020.10.12,00:00,23.59,Arnulf,1235,83,1318,3.6,8.7,1.5,89,1.7
2020.10.13,00:00,23.59,Arnulf,1303,68,1371,4,9.8,0.2,88,0.9
2020.10.14,00:00,23.59,Arnulf,1246,75,1321,3.8,9.1,0.8,99,0.3
2020.10.15,00:00,23.59,Arnulf,1211,73,1284,5.8,7.8,6.4,98,0
2020.10.16,00:00,23.59,Arnulf,644,48,692,6.2,8.9,8.9,94,0
2020.10.17,00:00,23.59,Arnulf,613,29,642,5.7,8.9,0,99,0
2020.10.18,00:00,23.59,Arnulf,622,35,657,5,11.2,0,81,4.1
2020.10.19,00:00,23.59,Arnulf,1304,76,1380,3.9,12.5,0,63,6.6
2020.10.20,00:00,23.59,Arnulf,1423,72,1495,1.3,15.8,0,90,7.2
2020.10.21,00:00,23.59,Arnulf,1377,79,1456,5.6,21,0,95,5.6
2020.10.22,00:00,23.59,Arnulf,1336,68,1404,8.8,17.2,0.2,95,2.5
2020.10.23,00:00,23.59,Arnulf,1269,80,1349,12,19.1,6.4,99,2.2
2020.10.24,00:00,23.59,Arnulf,667,36,703,7.9,14.8,1.6,63,1.4
2020.10.25,00:00,23.59,Arnulf,896,30,926,3.7,17.6,0,44,9.2
2020.10.26,00:00,23.59,Arnulf,1129,62,1191,4,9.3,16.4,96,0
2020.10.27,00:00,23.59,Arnulf,1214,69,1283,3.9,11.1,0,75,1.5
2020.10.28,00:00,23.59,Arnulf,1305,75,1380,3.5,14.7,2.4,95,1.3
2020.10.29,00:00,23.59,Arnulf,736,51,787,8.9,11.2,15.5,94,0
2020.10.30,00:00,23.59,Arnulf,1105,81,1186,9,14.7,0,99,0.6
2020.10.31,00:00,23.59,Arnulf,961,30,991,6.3,17.9,0,55,8.9
2020.10.01,00:00,23.59,Kreuther,767,611,1378,6.5,19.4,0,65,8.2
2020.10.02,00:00,23.59,Kreuther,601,487,1088,9.8,18.4,0,99,0.9
2020.10.03,00:00,23.59,Kreuther,188,151,339,5.1,22.1,2.9,75,2.9
2020.10.04,00:00,23.59,Kreuther,330,314,644,4.7,17.3,0.7,73,6.5
2020.10.05,00:00,23.59,Kreuther,396,302,698,9,14.6,4.7,98,1.8
2020.10.06,00:00,23.59,Kreuther,499,363,862,9.1,13.6,12.1,98,0.8
2020.10.07,00:00,23.59,Kreuther,388,302,690,8.5,13.4,3.9,91,0.9
2020.10.08,00:00,23.59,Kreuther,674,530,1204,8.7,17.7,0,88,6.5
2020.10.09,00:00,23.59,Kreuther,677,483,1160,10.1,19,0,99,8.3
2020.10.10,00:00,23.59,Kreuther,95,76,171,7.1,13,8.3,90,0
2020.10.11,00:00,23.59,Kreuther,175,146,321,5.6,9.9,0.4,99,1.3
2020.10.12,00:00,23.59,Kreuther,525,403,928,3.6,8.7,1.5,89,1.7
2020.10.13,00:00,23.59,Kreuther,520,407,927,4,9.8,0.2,88,0.9
2020.10.14,00:00,23.59,Kreuther,513,400,913,3.8,9.1,0.8,99,0.3
2020.10.15,00:00,23.59,Kreuther,533,392,925,5.8,7.8,6.4,98,0
2020.10.16,00:00,23.59,Kreuther,232,196,428,6.2,8.9,8.9,94,0
2020.10.17,00:00,23.59,Kreuther,190,150,340,5.7,8.9,0,99,0
2020.10.18,00:00,23.59,Kreuther,234,186,420,5,11.2,0,81,4.1
2020.10.19,00:00,23.59,Kreuther,585,458,1043,3.9,12.5,0,63,6.6
2020.10.20,00:00,23.59,Kreuther,668,506,1174,1.3,15.8,0,90,7.2
2020.10.21,00:00,23.59,Kreuther,664,524,1188,5.6,21,0,95,5.6
2020.10.22,00:00,23.59,Kreuther,669,531,1200,8.8,17.2,0.2,95,2.5
2020.10.23,00:00,23.59,Kreuther,554,457,1011,12,19.1,6.4,99,2.2
2020.10.24,00:00,23.59,Kreuther,179,151,330,7.9,14.8,1.6,63,1.4
2020.10.25,00:00,23.59,Kreuther,282,295,577,3.7,17.6,0,44,9.2
2020.10.26,00:00,23.59,Kreuther,526,391,917,4,9.3,16.4,96,0
2020.10.27,00:00,23.59,Kreuther,444,330,774,3.9,11.1,0,75,1.5
2020.10.28,00:00,23.59,Kreuther,516,404,920,3.5,14.7,2.4,95,1.3
2020.10.29,00:00,23.59,Kreuther,286,206,492,8.9,11.2,15.5,94,0
2020.10.30,00:00,23.59,Kreuther,428,351,779,9,14.7,0,99,0.6
2020.10.31,00:00,23.59,Kreuther,365,311,676,6.3,17.9,0,55,8.9
2020.10.01,00:00,23.59,Olympia,1466,1523,2989,6.5,19.4,0,65,8.2
2020.10.02,00:00,23.59,Olympia,1176,1231,2407,9.8,18.4,0,99,0.9
2020.10.03,00:00,23.59,Olympia,766,796,1562,5.1,22.1,2.9,75,2.9
2020.10.04,00:00,23.59,Olympia,1404,1412,2816,4.7,17.3,0.7,73,6.5
2020.10.05,00:00,23.59,Olympia,777,785,1562,9,14.6,4.7,98,1.8
2020.10.06,00:00,23.59,Olympia,865,873,1738,9.1,13.6,12.1,98,0.8
2020.10.07,00:00,23.59,Olympia,708,766,1474,8.5,13.4,3.9,91,0.9
2020.10.08,00:00,23.59,Olympia,1273,1300,2573,8.7,17.7,0,88,6.5
2020.10.09,00:00,23.59,Olympia,1332,1372,2704,10.1,19,0,99,8.3
2020.10.10,00:00,23.59,Olympia,286,290,576,7.1,13,8.3,90,0
2020.10.11,00:00,23.59,Olympia,797,749,1546,5.6,9.9,0.4,99,1.3
2020.10.12,00:00,23.59,Olympia,844,836,1680,3.6,8.7,1.5,89,1.7
2020.10.13,00:00,23.59,Olympia,954,920,1874,4,9.8,0.2,88,0.9
2020.10.14,00:00,23.59,Olympia,897,909,1806,3.8,9.1,0.8,99,0.3
2020.10.15,00:00,23.59,Olympia,817,834,1651,5.8,7.8,6.4,98,0
2020.10.16,00:00,23.59,Olympia,429,465,894,6.2,8.9,8.9,94,0
2020.10.17,00:00,23.59,Olympia,640,629,1269,5.7,8.9,0,99,0
2020.10.18,00:00,23.59,Olympia,1075,1066,2141,5,11.2,0,81,4.1
2020.10.19,00:00,23.59,Olympia,1138,1151,2289,3.9,12.5,0,63,6.6
2020.10.20,00:00,23.59,Olympia,1229,1314,2543,1.3,15.8,0,90,7.2
2020.10.21,00:00,23.59,Olympia,1429,1463,2892,5.6,21,0,95,5.6
2020.10.22,00:00,23.59,Olympia,1222,1289,2511,8.8,17.2,0.2,95,2.5
2020.10.23,00:00,23.59,Olympia,1126,1096,2222,12,19.1,6.4,99,2.2
2020.10.24,00:00,23.59,Olympia,620,682,1302,7.9,14.8,1.6,63,1.4
2020.10.25,00:00,23.59,Olympia,1442,1395,2837,3.7,17.6,0,44,9.2
2020.10.26,00:00,23.59,Olympia,847,878,1725,4,9.3,16.4,96,0
2020.10.27,00:00,23.59,Olympia,947,943,1890,3.9,11.1,0,75,1.5
2020.10.28,00:00,23.59,Olympia,1018,1047,2065,3.5,14.7,2.4,95,1.3
2020.10.29,00:00,23.59,Olympia,501,521,1022,8.9,11.2,15.5,94,0
2020.10.30,00:00,23.59,Olympia,920,924,1844,9,14.7,0,99,0.6
2020.10.31,00:00,23.59,Olympia,1300,1336,2636,6.3,17.9,0,55,8.9
2020.10.01,00:00,23.59,Hirsch,1297,1300,2597,6.5,19.4,0,65,8.2
2020.10.02,00:00,23.59,Hirsch,980,993,1973,9.8,18.4,0,99,0.9
2020.10.03,00:00,23.59,Hirsch,282,261,543,5.1,22.1,2.9,75,2.9
2020.10.04,00:00,23.59,Hirsch,570,597,1167,4.7,17.3,0.7,73,6.5
2020.10.05,00:00,23.59,Hirsch,780,775,1555,9,14.6,4.7,98,1.8
2020.10.06,00:00,23.59,Hirsch,885,932,1817,9.1,13.6,12.1,98,0.8
2020.10.07,00:00,23.59,Hirsch,706,705,1411,8.5,13.4,3.9,91,0.9
2020.10.08,00:00,23.59,Hirsch,1138,1151,2289,8.7,17.7,0,88,6.5
2020.10.09,00:00,23.59,Hirsch,1059,1082,2141,10.1,19,0,99,8.3
2020.10.10,00:00,23.59,Hirsch,143,140,283,7.1,13,8.3,90,0
2020.10.11,00:00,23.59,Hirsch,382,345,727,5.6,9.9,0.4,99,1.3
2020.10.12,00:00,23.59,Hirsch,926,974,1900,3.6,8.7,1.5,89,1.7
2020.10.13,00:00,23.59,Hirsch,934,999,1933,4,9.8,0.2,88,0.9
2020.10.14,00:00,23.59,Hirsch,960,978,1938,3.8,9.1,0.8,99,0.3
2020.10.15,00:00,23.59,Hirsch,807,867,1674,5.8,7.8,6.4,98,0
2020.10.16,00:00,23.59,Hirsch,405,390,795,6.2,8.9,8.9,94,0
2020.10.17,00:00,23.59,Hirsch,296,306,602,5.7,8.9,0,99,0
2020.10.18,00:00,23.59,Hirsch,457,510,967,5,11.2,0,81,4.1
2020.10.19,00:00,23.59,Hirsch,1139,1118,2257,3.9,12.5,0,63,6.6
2020.10.20,00:00,23.59,Hirsch,1221,1237,2458,1.3,15.8,0,90,7.2
2020.10.21,00:00,23.59,Hirsch,1234,1298,2532,5.6,21,0,95,5.6
2020.10.22,00:00,23.59,Hirsch,1162,1181,2343,8.8,17.2,0.2,95,2.5
2020.10.23,00:00,23.59,Hirsch,862,866,1728,12,19.1,6.4,99,2.2
2020.10.24,00:00,23.59,Hirsch,354,363,717,7.9,14.8,1.6,63,1.4
2020.10.25,00:00,23.59,Hirsch,725,757,1482,3.7,17.6,0,44,9.2
2020.10.26,00:00,23.59,Hirsch,751,769,1520,4,9.3,16.4,96,0
2020.10.27,00:00,23.59,Hirsch,911,955,1866,3.9,11.1,0,75,1.5
2020.10.28,00:00,23.59,Hirsch,999,1021,2020,3.5,14.7,2.4,95,1.3
2020.10.29,00:00,23.59,Hirsch,466,467,933,8.9,11.2,15.5,94,0
2020.10.30,00:00,23.59,Hirsch,774,802,1576,9,14.7,0,99,0.6
2020.10.31,00:00,23.59,Hirsch,719,675,1394,6.3,17.9,0,55,8.9
2020.10.01,00:00,23.59,Margareten,2549,2554,5103,6.5,19.4,0,65,8.2
2020.10.02,00:00,23.59,Margareten,2292,2297,4589,9.8,18.4,0,99,0.9
2020.10.03,00:00,23.59,Margareten,867,843,1710,5.1,22.1,2.9,75,2.9
2020.10.04,00:00,23.59,Margareten,1310,1340,2650,4.7,17.3,0.7,73,6.5
2020.10.05,00:00,23.59,Margareten,1587,1581,3168,9,14.6,4.7,98,1.8
2020.10.06,00:00,23.59,Margareten,1840,1830,3670,9.1,13.6,12.1,98,0.8
2020.10.07,00:00,23.59,Margareten,1592,1489,3081,8.5,13.4,3.9,91,0.9
2020.10.08,00:00,23.59,Margareten,2379,2334,4713,8.7,17.7,0,88,6.5
2020.10.09,00:00,23.59,Margareten,2417,2408,4825,10.1,19,0,99,8.3
2020.10.10,00:00,23.59,Margareten,636,640,1276,7.1,13,8.3,90,0
2020.10.11,00:00,23.59,Margareten,991,923,1914,5.6,9.9,0.4,99,1.3
2020.10.12,00:00,23.59,Margareten,1834,1829,3663,3.6,8.7,1.5,89,1.7
2020.10.13,00:00,23.59,Margareten,1878,1849,3727,4,9.8,0.2,88,0.9
2020.10.14,00:00,23.59,Margareten,1894,1857,3751,3.8,9.1,0.8,99,0.3
2020.10.15,00:00,23.59,Margareten,1723,1696,3419,5.8,7.8,6.4,98,0
2020.10.16,00:00,23.59,Margareten,998,940,1938,6.2,8.9,8.9,94,0
2020.10.17,00:00,23.59,Margareten,1109,1098,2207,5.7,8.9,0,99,0
2020.10.18,00:00,23.59,Margareten,987,993,1980,5,11.2,0,81,4.1
2020.10.19,00:00,23.59,Margareten,2151,2094,4245,3.9,12.5,0,63,6.6
2020.10.20,00:00,23.59,Margareten,2302,2310,4612,1.3,15.8,0,90,7.2
2020.10.21,00:00,23.59,Margareten,2378,2337,4715,5.6,21,0,95,5.6
2020.10.22,00:00,23.59,Margareten,2364,2295,4659,8.8,17.2,0.2,95,2.5
2020.10.23,00:00,23.59,Margareten,2015,1966,3981,12,19.1,6.4,99,2.2
2020.10.24,00:00,23.59,Margareten,1010,1028,2038,7.9,14.8,1.6,63,1.4
2020.10.25,00:00,23.59,Margareten,1350,1377,2727,3.7,17.6,0,44,9.2
2020.10.26,00:00,23.59,Margareten,1823,1876,3699,4,9.3,16.4,96,0
2020.10.27,00:00,23.59,Margareten,1863,1809,3672,3.9,11.1,0,75,1.5
2020.10.28,00:00,23.59,Margareten,1985,1947,3932,3.5,14.7,2.4,95,1.3
2020.10.29,00:00,23.59,Margareten,1092,1092,2184,8.9,11.2,15.5,94,0
2020.10.30,00:00,23.59,Margareten,1816,1782,3598,9,14.7,0,99,0.6
2020.10.31,00:00,23.59,Margareten,1725,1713,3438,6.3,17.9,0,55,8.9
2020.10.01,00:00,23.59,Erhardt,3674,3501,7175,6.5,19.4,0,65,8.2
2020.10.02,00:00,23.59,Erhardt,2911,2758,5669,9.8,18.4,0,99,0.9
2020.10.03,00:00,23.59,Erhardt,1304,1236,2540,5.1,22.1,2.9,75,2.9
2020.10.04,00:00,23.59,Erhardt,2458,2120,4578,4.7,17.3,0.7,73,6.5
2020.10.05,00:00,23.59,Erhardt,1831,1759,3590,9,14.6,4.7,98,1.8
2020.10.06,00:00,23.59,Erhardt,2257,2223,4480,9.1,13.6,12.1,98,0.8
2020.10.07,00:00,23.59,Erhardt,1907,1890,3797,8.5,13.4,3.9,91,0.9
2020.10.08,00:00,23.59,Erhardt,3066,2914,5980,8.7,17.7,0,88,6.5
2020.10.09,00:00,23.59,Erhardt,3178,2982,6160,10.1,19,0,99,8.3
2020.10.10,00:00,23.59,Erhardt,679,704,1383,7.1,13,8.3,90,0
2020.10.11,00:00,23.59,Erhardt,1365,1306,2671,5.6,9.9,0.4,99,1.3
2020.10.12,00:00,23.59,Erhardt,2204,2269,4473,3.6,8.7,1.5,89,1.7
2020.10.13,00:00,23.59,Erhardt,2288,2279,4567,4,9.8,0.2,88,0.9
2020.10.14,00:00,23.59,Erhardt,2261,2332,4593,3.8,9.1,0.8,99,0.3
2020.10.15,00:00,23.59,Erhardt,2322,2180,4502,5.8,7.8,6.4,98,0
2020.10.16,00:00,23.59,Erhardt,1096,1112,2208,6.2,8.9,8.9,94,0
2020.10.17,00:00,23.59,Erhardt,1243,1163,2406,5.7,8.9,0,99,0
2020.10.18,00:00,23.59,Erhardt,1793,1592,3385,5,11.2,0,81,4.1
2020.10.19,00:00,23.59,Erhardt,2690,2532,5222,3.9,12.5,0,63,6.6
2020.10.20,00:00,23.59,Erhardt,3028,2922,5950,1.3,15.8,0,90,7.2
2020.10.21,00:00,23.59,Erhardt,3410,3051,6461,5.6,21,0,95,5.6
2020.10.22,00:00,23.59,Erhardt,3266,2989,6255,8.8,17.2,0.2,95,2.5
2020.10.23,00:00,23.59,Erhardt,2502,2349,4851,12,19.1,6.4,99,2.2
2020.10.24,00:00,23.59,Erhardt,1330,1302,2632,7.9,14.8,1.6,63,1.4
2020.10.25,00:00,23.59,Erhardt,3034,2659,5693,3.7,17.6,0,44,9.2
2020.10.26,00:00,23.59,Erhardt,2379,2410,4789,4,9.3,16.4,96,0
2020.10.27,00:00,23.59,Erhardt,2289,2213,4502,3.9,11.1,0,75,1.5
2020.10.28,00:00,23.59,Erhardt,2675,2592,5267,3.5,14.7,2.4,95,1.3
2020.10.29,00:00,23.59,Erhardt,1334,1342,2676,8.9,11.2,15.5,94,0
2020.10.30,00:00,23.59,Erhardt,2167,2142,4309,9,14.7,0,99,0.6
2020.10.31,00:00,23.59,Erhardt,2780,2621,5401,6.3,17.9,0,55,8.9
2020.11.01,00:00,23:59,Arnulf,340,17,357,5.6,15.6,3.2,96,0
2020.11.02,00:00,23:59,Arnulf,705,24,729,14.5,21.5,0,94,1.7
2020.11.03,00:00,23:59,Arnulf,0,0,0,8.3,17.3,7.8,96,0
2020.11.04,00:00,23:59,Arnulf,0,0,0,7.4,9.3,0.1,98,0
2020.11.05,00:00,23:59,Arnulf,0,0,0,3.5,11.4,0,61,3.4
2020.11.06,00:00,23:59,Arnulf,0,0,0,2.2,6.7,0,58,0.6
2020.11.07,00:00,23:59,Arnulf,0,0,0,2.9,10.1,0,80,4.9
2020.11.08,00:00,23:59,Arnulf,0,0,0,2.6,12.6,0,84,6.7
2020.11.09,00:00,23:59,Arnulf,0,0,0,2.4,8.7,0,85,4.6
2020.11.10,00:00,23:59,Arnulf,0,0,0,1.7,7.4,0,98,6
2020.11.11,00:00,23:59,Arnulf,0,0,0,4.8,9.7,0,100,0.7
2020.11.12,00:00,23:59,Arnulf,0,0,0,4.2,14.2,0,94,3.4
2020.11.13,00:00,23:59,Arnulf,0,0,0,4.3,15.8,0,79,7.2
2020.11.14,00:00,23:59,Arnulf,0,0,0,4.5,17.1,0,74,8.4
2020.11.15,00:00,23:59,Arnulf,0,0,0,3.1,15.8,2.8,60,8.4
2020.11.16,00:00,23:59,Arnulf,0,0,0,8.1,13.2,0.3,94,2.6
2020.11.17,00:00,23:59,Arnulf,0,0,0,4.4,11.9,0,94,5.6
2020.11.18,00:00,23:59,Arnulf,0,0,0,2.1,13.9,0,34,8.9
2020.11.19,00:00,23:59,Arnulf,665,28,693,4,14,3.2,71,1.5
2020.11.20,00:00,23:59,Arnulf,949,43,992,-1.2,5.8,0,66,3.7
2020.11.21,00:00,23:59,Arnulf,632,19,651,-2.2,5.8,0,31,8.1
2020.11.22,00:00,23:59,Arnulf,424,15,439,-2.8,9.6,0,48,7.9
2020.11.23,00:00,23:59,Arnulf,1037,41,1078,2.7,8.2,0,100,0.3
2020.11.24,00:00,23:59,Arnulf,1043,56,1099,2.7,6,0,91,2.4
2020.11.25,00:00,23:59,Arnulf,1101,61,1162,0.5,5.4,0,79,4.8
2020.11.26,00:00,23:59,Arnulf,1090,57,1147,-0.5,5.5,0,75,5.2
2020.11.27,00:00,23:59,Arnulf,1026,64,1090,-1.4,4,0,75,6.6
2020.11.28,00:00,23:59,Arnulf,459,20,479,-1.7,0.5,0,100,0
2020.11.29,00:00,23:59,Arnulf,257,14,271,-1.1,1.5,0,91,0.1
2020.11.30,00:00,23:59,Arnulf,945,44,989,-4.3,1.4,0,64,1.8
2020.11.01,00:00,23:59,Kreuther,104,80,184,5.6,15.6,3.2,96,0
2020.11.02,00:00,23:59,Kreuther,428,376,804,14.5,21.5,0,94,1.7
2020.11.03,00:00,23:59,Kreuther,228,202,430,8.3,17.3,7.8,96,0
2020.11.04,00:00,23:59,Kreuther,334,264,598,7.4,9.3,0.1,98,0
2020.11.05,00:00,23:59,Kreuther,396,328,724,3.5,11.4,0,61,3.4
2020.11.06,00:00,23:59,Kreuther,367,297,664,2.2,6.7,0,58,0.6
2020.11.07,00:00,23:59,Kreuther,273,211,484,2.9,10.1,0,80,4.9
2020.11.08,00:00,23:59,Kreuther,237,187,424,2.6,12.6,0,84,6.7
2020.11.09,00:00,23:59,Kreuther,483,417,900,2.4,8.7,0,85,4.6
2020.11.10,00:00,23:59,Kreuther,496,399,895,1.7,7.4,0,98,6
2020.11.11,00:00,23:59,Kreuther,495,412,907,4.8,9.7,0,100,0.7
2020.11.12,00:00,23:59,Kreuther,569,447,1016,4.2,14.2,0,94,3.4
2020.11.13,00:00,23:59,Kreuther,500,450,950,4.3,15.8,0,79,7.2
2020.11.14,00:00,23:59,Kreuther,383,313,696,4.5,17.1,0,74,8.4
2020.11.15,00:00,23:59,Kreuther,273,297,570,3.1,15.8,2.8,60,8.4
2020.11.16,00:00,23:59,Kreuther,374,303,677,8.1,13.2,0.3,94,2.6
2020.11.17,00:00,23:59,Kreuther,554,458,1012,4.4,11.9,0,94,5.6
2020.11.18,00:00,23:59,Kreuther,507,388,895,2.1,13.9,0,34,8.9
2020.11.19,00:00,23:59,Kreuther,388,310,698,4,14,3.2,71,1.5
2020.11.20,00:00,23:59,Kreuther,441,316,757,-1.2,5.8,0,66,3.7
2020.11.21,00:00,23:59,Kreuther,196,187,383,-2.2,5.8,0,31,8.1
2020.11.22,00:00,23:59,Kreuther,184,178,362,-2.8,9.6,0,48,7.9
2020.11.23,00:00,23:59,Kreuther,462,382,844,2.7,8.2,0,100,0.3
2020.11.24,00:00,23:59,Kreuther,457,356,813,2.7,6,0,91,2.4
2020.11.25,00:00,23:59,Kreuther,450,336,786,0.5,5.4,0,79,4.8
2020.11.26,00:00,23:59,Kreuther,474,358,832,-0.5,5.5,0,75,5.2
2020.11.27,00:00,23:59,Kreuther,413,340,753,-1.4,4,0,75,6.6
2020.11.28,00:00,23:59,Kreuther,152,152,304,-1.7,0.5,0,100,0
2020.11.29,00:00,23:59,Kreuther,120,104,224,-1.1,1.5,0,91,0.1
2020.11.30,00:00,23:59,Kreuther,374,276,650,-4.3,1.4,0,64,1.8
2020.11.01,00:00,23:59,Olympia,455,401,856,5.6,15.6,3.2,96,0
2020.11.02,00:00,23:59,Olympia,1118,1091,2209,14.5,21.5,0,94,1.7
2020.11.03,00:00,23:59,Olympia,441,470,911,8.3,17.3,7.8,96,0
2020.11.04,00:00,23:59,Olympia,639,641,1280,7.4,9.3,0.1,98,0
2020.11.05,00:00,23:59,Olympia,914,929,1843,3.5,11.4,0,61,3.4
2020.11.06,00:00,23:59,Olympia,746,756,1502,2.2,6.7,0,58,0.6
2020.11.07,00:00,23:59,Olympia,841,891,1732,2.9,10.1,0,80,4.9
2020.11.08,00:00,23:59,Olympia,1042,1044,2086,2.6,12.6,0,84,6.7
2020.11.09,00:00,23:59,Olympia,802,836,1638,2.4,8.7,0,85,4.6
2020.11.10,00:00,23:59,Olympia,869,879,1748,1.7,7.4,0,98,6
2020.11.11,00:00,23:59,Olympia,801,846,1647,4.8,9.7,0,100,0.7
2020.11.12,00:00,23:59,Olympia,935,971,1906,4.2,14.2,0,94,3.4
2020.11.13,00:00,23:59,Olympia,1054,1061,2115,4.3,15.8,0,79,7.2
2020.11.14,00:00,23:59,Olympia,1356,1357,2713,4.5,17.1,0,74,8.4
2020.11.15,00:00,23:59,Olympia,1361,1301,2662,3.1,15.8,2.8,60,8.4
2020.11.16,00:00,23:59,Olympia,628,677,1305,8.1,13.2,0.3,94,2.6
2020.11.17,00:00,23:59,Olympia,900,949,1849,4.4,11.9,0,94,5.6
2020.11.18,00:00,23:59,Olympia,1165,1244,2409,2.1,13.9,0,34,8.9
2020.11.19,00:00,23:59,Olympia,689,697,1386,4,14,3.2,71,1.5
2020.11.20,00:00,23:59,Olympia,726,710,1436,-1.2,5.8,0,66,3.7
2020.11.21,00:00,23:59,Olympia,704,694,1398,-2.2,5.8,0,31,8.1
2020.11.22,00:00,23:59,Olympia,867,899,1766,-2.8,9.6,0,48,7.9
2020.11.23,00:00,23:59,Olympia,687,687,1374,2.7,8.2,0,100,0.3
2020.11.24,00:00,23:59,Olympia,837,817,1654,2.7,6,0,91,2.4
2020.11.25,00:00,23:59,Olympia,788,824,1612,0.5,5.4,0,79,4.8
2020.11.26,00:00,23:59,Olympia,851,846,1697,-0.5,5.5,0,75,5.2
2020.11.27,00:00,23:59,Olympia,710,747,1457,-1.4,4,0,75,6.6
2020.11.28,00:00,23:59,Olympia,433,387,820,-1.7,0.5,0,100,0
2020.11.29,00:00,23:59,Olympia,402,417,819,-1.1,1.5,0,91,0.1
